timestamp,query,volume,related_top,related_rising
2026-06-15T00:01:29.936967,curaçao,500 B+,"curaçao son dakika, curaçao güncel",
2026-06-15T00:01:30.437832,hollanda japonya,500 B+,"hollanda japonya güncel, hollanda japonya son dakika",
2026-06-15T00:01:30.938254,daha 17,50 B+,"daha 17 son dakika, daha 17 güncel",
2026-06-15T00:01:31.439112,bridget moynahan,20 B+,"bridget moynahan son dakika, bridget moynahan güncel",
2026-06-15T00:01:31.939868,oliver tree,10 B+,"oliver tree son dakika, oliver tree güncel",
2026-06-15T00:01:32.440226,jpmorgan chase,20 B+,"jpmorgan chase son dakika, jpmorgan chase güncel",
2026-06-15T00:01:32.941021,kanal d canlı,50 B+,"kanal d canlı güncel, kanal d canlı son dakika",
2026-06-15T00:01:33.442221,fifa,20 B+,"fifa son dakika, fifa güncel",
2026-06-15T00:01:33.943127,uyarı,20 B+,"uyarı güncel, uyarı son dakika",
2026-06-15T00:01:34.444037,türkiye maçı,2 Mn+,"türkiye maçı son dakika, türkiye maçı güncel",
2026-06-15T00:01:34.944403,muş bitlis sınırı,10 B+,"muş bitlis sınırı güncel, muş bitlis sınırı son dakika",
2026-06-15T00:01:35.444959,cengiz ünder,10 B+,"cengiz ünder güncel, cengiz ünder son dakika",
2026-06-15T00:01:35.945930,kerem aktürkoğlu,20 B+,"kerem aktürkoğlu güncel, kerem aktürkoğlu son dakika",
2026-06-15T00:01:36.446875,antalya,10 B+,"antalya son dakika, antalya güncel",
2026-06-15T00:01:36.947464,deniz undav,10 B+,"deniz undav son dakika, deniz undav güncel",
2026-06-15T09:01:05.446882,hollanda japonya,100 B+,"hollanda japonya güncel, hollanda japonya son dakika",
2026-06-15T09:01:05.947814,almanya - curaçao,100 B+,"almanya - curaçao güncel, almanya - curaçao son dakika",
2026-06-15T09:01:06.448812,jpmorgan chase,20 B+,"jpmorgan chase son dakika, jpmorgan chase güncel",
2026-06-15T09:01:06.949688,oliver tree,20 B+,"oliver tree güncel, oliver tree son dakika",
2026-06-15T09:01:07.450443,bridget moynahan,20 B+,"bridget moynahan son dakika, bridget moynahan güncel",
2026-06-15T09:01:07.951547,altın fiyatları,50 B+,"altın fiyatları güncel, altın fiyatları son dakika",
2026-06-15T09:01:08.452640,cengiz ünder,10 B+,"cengiz ünder son dakika, cengiz ünder güncel",
2026-06-15T09:01:08.953605,muş bitlis sınırı,20 B+,"muş bitlis sınırı güncel, muş bitlis sınırı son dakika",
2026-06-15T09:01:09.454543,fifa,20 B+,"fifa güncel, fifa son dakika",
2026-06-15T09:01:09.955553,uyarı,20 B+,"uyarı son dakika, uyarı güncel",
2026-06-15T09:01:10.456453,deniz undav,10 B+,"deniz undav güncel, deniz undav son dakika",
2026-06-15T09:01:10.957421,daha 17 3 bölüm,100 B+,"daha 17 3 bölüm güncel, daha 17 3 bölüm son dakika",
2026-06-15T09:01:11.458338,fildişi sahili,10 B+,"fildişi sahili güncel, fildişi sahili son dakika",
2026-06-15T09:01:11.959549,futbol,20 B+,"futbol süper lig, süper lig futbol, futbol son dakika, futbol haber, transfer futbol","analiz futbol haberleri, futbol analiz son dakika"
2026-06-15T09:01:12.460624,altın gram,10 B+,"altın gram güncel, altın gram son dakika",
2026-06-15T20:01:04.769440,ece irtem,500 B+,"ece irtem son dakika, ece irtem güncel",
2026-06-15T20:01:05.269959,yeşil burun adaları,20 B+,"yeşil burun adaları son dakika, yeşil burun adaları güncel",
2026-06-15T20:01:05.770988,oliver tree,50 B+,"oliver tree güncel, oliver tree son dakika",
2026-06-15T20:01:06.271911,sosyal güvenlik,10 B+,"sosyal güvenlik son dakika, sosyal güvenlik güncel",
2026-06-15T20:01:06.772854,faiz,20 B+,"faiz güncel, faiz son dakika",
2026-06-15T20:01:07.273962,hollanda japonya,100 B+,"hollanda japonya son dakika, hollanda japonya güncel",
2026-06-15T20:01:07.774908,toki başvuru,20 B+,"toki başvuru güncel, toki başvuru son dakika",
2026-06-15T20:01:08.275867,ispanya,5 B+,"ispanya son dakika, ispanya güncel",
2026-06-15T20:01:08.776654,justin gaethje,20 B+,"justin gaethje güncel, justin gaethje son dakika",
2026-06-15T20:01:09.277769,otomotiv endüstrisi,10 B+,"otomotiv endüstrisi son dakika, otomotiv endüstrisi güncel",
2026-06-15T20:01:09.778741,daha 17 3 bölüm,100 B+,"daha 17 3 bölüm son dakika, daha 17 3 bölüm güncel",
2026-06-15T20:01:10.279857,25 yeni il,5 B+,"25 yeni il son dakika, 25 yeni il güncel",
2026-06-15T20:01:10.780843,haber,5 B+,"haber güncel, haber son dakika",
2026-06-15T20:01:11.281810,talisca,10 B+,"talisca son dakika, talisca güncel",
2026-06-15T20:01:11.782775,böcek,2 B+,"böcek son dakika, böcek güncel",
2026-06-15T21:01:05.747605,ece irtem,500 B+,"ece irtem güncel, ece irtem son dakika",
2026-06-15T21:01:06.247926,ispanya,20 B+,"ispanya güncel, ispanya son dakika",
2026-06-15T21:01:06.748552,oliver tree,50 B+,"oliver tree güncel, oliver tree son dakika",
2026-06-15T21:01:07.249197,sosyal güvenlik,10 B+,"sosyal güvenlik son dakika, sosyal güvenlik güncel",
2026-06-15T21:01:07.749783,faiz,20 B+,"faiz son dakika, faiz güncel",
2026-06-15T21:01:08.249943,hollanda japonya,100 B+,"hollanda japonya güncel, hollanda japonya son dakika",
2026-06-15T21:01:08.750577,haber,10 B+,"haber son dakika, haber güncel",
2026-06-15T21:01:09.251201,25 yeni il,5 B+,"25 yeni il son dakika, 25 yeni il güncel",
2026-06-15T21:01:09.751825,otomotiv endüstrisi,10 B+,"otomotiv endüstrisi son dakika, otomotiv endüstrisi güncel",
2026-06-15T21:01:10.251940,toki başvuru,20 B+,"toki başvuru güncel, toki başvuru son dakika",
2026-06-15T21:01:10.752566,justin gaethje,20 B+,"justin gaethje güncel, justin gaethje son dakika",
2026-06-15T21:01:11.252937,cape verde,5 B+,"cape verde son dakika, cape verde güncel",
2026-06-15T21:01:11.753553,talisca,10 B+,"talisca güncel, talisca son dakika",
2026-06-15T21:01:12.253938,fenerbahçe beko,5 B+,"fenerbahçe beko güncel, fenerbahçe beko son dakika",
2026-06-15T21:01:12.754555,böcek,2 B+,"böcek son dakika, böcek güncel",
2026-06-15T22:01:08.174689,ece irtem,500 B+,"ece irtem güncel, ece irtem son dakika",
2026-06-15T22:01:08.675208,ispanya,50 B+,"ispanya son dakika, ispanya güncel",
2026-06-15T22:01:09.176008,faiz,20 B+,"faiz son dakika, faiz güncel",
2026-06-15T22:01:09.676802,sosyal güvenlik,10 B+,"sosyal güvenlik son dakika, sosyal güvenlik güncel",
2026-06-15T22:01:10.177278,fenerbahçe beko,20 B+,"fenerbahçe beko son dakika, fenerbahçe beko güncel",
2026-06-15T22:01:10.678135,altı üstü istanbul oyuncuları,5 B+,"altı üstü istanbul oyuncuları güncel, altı üstü istanbul oyuncuları son dakika",
2026-06-15T22:01:11.178805,haber,10 B+,"haber güncel, haber son dakika",
2026-06-15T22:01:11.679192,25 yeni il,5 B+,"25 yeni il son dakika, 25 yeni il güncel",
2026-06-15T22:01:12.179718,belçika - mısır,5 B+,"belçika - mısır son dakika, belçika - mısır güncel",
2026-06-15T22:01:12.680199,otomotiv endüstrisi,10 B+,"otomotiv endüstrisi son dakika, otomotiv endüstrisi güncel",
2026-06-15T22:01:13.181251,cape verde,10 B+,"cape verde güncel, cape verde son dakika",
2026-06-15T22:01:13.682184,toki başvuru,20 B+,"toki başvuru son dakika, toki başvuru güncel",
2026-06-15T22:01:14.183093,justin gaethje,10 B+,"justin gaethje güncel, justin gaethje son dakika",
2026-06-15T22:01:14.684002,vozinha,5 B+,"vozinha son dakika, vozinha güncel",
2026-06-15T22:01:15.184952,talisca,10 B+,"talisca son dakika, talisca güncel",
