timestamp,query,volume,related_top,related_rising
2026-08-06T09:01:07.075029,hakan çelebi,20 B+,"hakan çelebi güncel, hakan çelebi son dakika",
2026-08-06T09:01:07.575875,bilgesu erenus,10 B+,"bilgesu erenus son dakika, bilgesu erenus güncel",
2026-08-06T09:01:08.076668,altın fiyatları,50 B+,"altın fiyatları son dakika, altın fiyatları güncel",
2026-08-06T09:01:08.577169,mallorca - psg,20 B+,"mallorca - psg güncel, mallorca - psg son dakika",
2026-08-06T09:01:09.077982,arsenal - real betis,20 B+,"arsenal - real betis güncel, arsenal - real betis son dakika",
2026-08-06T09:01:09.578953,ferençvaroş - górnik zabrze,10 B+,"ferençvaroş - górnik zabrze son dakika, ferençvaroş - górnik zabrze güncel",
2026-08-06T09:01:10.079812,bankacılık düzenleme ve denetleme kurumu,10 B+,"bankacılık düzenleme ve denetleme kurumu son dakika, bankacılık düzenleme ve denetleme kurumu güncel",
2026-08-06T09:01:10.580232,aslıhan malbora,10 B+,"aslıhan malbora son dakika, aslıhan malbora güncel",
2026-08-06T09:01:11.081138,fenerbahce sturm graz,500 B+,"fenerbahce sturm graz güncel, fenerbahce sturm graz son dakika",
2026-08-06T09:01:11.582078,menemen fk,5 B+,"menemen fk son dakika, menemen fk güncel",
2026-08-06T09:01:12.082999,lgs taban puanları 2026,100 B+,"lgs taban puanları 2026 güncel, lgs taban puanları 2026 son dakika",
2026-08-06T09:01:12.583943,seçim,20 B+,"seçim son dakika, seçim güncel",
2026-08-06T09:01:13.084927,sarp bozkurt,5 B+,"sarp bozkurt güncel, sarp bozkurt son dakika",
2026-08-06T09:01:13.585911,serdal adalı,20 B+,"serdal adalı güncel, serdal adalı son dakika",
2026-08-06T09:01:14.086879,manisa büyükşehir belediye başkanı,2 B+,"manisa büyükşehir belediye başkanı son dakika, manisa büyükşehir belediye başkanı güncel",
