timestamp,query,volume,related_top,related_rising
2026-07-10T17:01:10.422089,fransa - fas,500 B+,"fransa - fas son dakika, fransa - fas güncel",
2026-07-10T17:01:10.922697,lesley ugochukwu,50 B+,"lesley ugochukwu güncel, lesley ugochukwu son dakika",
2026-07-10T17:01:11.423141,muhtemel aşk 4 bölüm,100 B+,"muhtemel aşk 4 bölüm güncel, muhtemel aşk 4 bölüm son dakika",
2026-07-10T17:01:11.925254,patlama,10 B+,"patlama güncel, patlama son dakika",
2026-07-10T17:01:12.426026,ahmet mümtaz taylan,5 B+,"ahmet mümtaz taylan güncel, ahmet mümtaz taylan son dakika",
2026-07-10T17:01:12.927368,başak dizer,10 B+,"başak dizer son dakika, başak dizer güncel",
2026-07-10T17:01:13.428017,ismet acar,5 B+,"ismet acar güncel, ismet acar son dakika",
2026-07-10T17:01:13.928714,kız erkek ayrı okullar,10 B+,"kız erkek ayrı okullar son dakika, kız erkek ayrı okullar güncel",
2026-07-10T17:01:14.429182,reijnders,10 B+,"reijnders güncel, reijnders son dakika",
2026-07-10T17:01:14.929989,yks sonuçları ne zaman açıklanacak 2026,10 B+,"yks sonuçları ne zaman açıklanacak 2026 güncel, yks sonuçları ne zaman açıklanacak 2026 son dakika",
2026-07-10T17:01:15.430987,assane diao,5 B+,"assane diao güncel, assane diao son dakika",
2026-07-10T17:01:15.931754,yargı,5 B+,"yargı son dakika, yargı güncel",
2026-07-10T17:01:16.432032,ispanya belçika,2 B+,"ispanya belçika son dakika, ispanya belçika güncel",
2026-07-10T17:01:16.932802,adalet bakanlığı,5 B+,"adalet bakanlığı son dakika, adalet bakanlığı güncel",
2026-07-10T17:01:17.433369,yılan,2 B+,"yılan güncel, yılan son dakika",
