timestamp,query,volume,related_top,related_rising
2026-09-04T23:01:18.729354,real betis - real madrid,50 B+,"real betis - real madrid güncel, real betis - real madrid son dakika",
2026-09-04T23:01:19.229915,özlem şanver,50 B+,"özlem şanver güncel, özlem şanver son dakika",
2026-09-04T23:01:19.731130,adil demirbağ,20 B+,"adil demirbağ son dakika, adil demirbağ güncel",
2026-09-05T07:54:58.593772,öğretmen önlüğü standartları,20 B+,"öğretmen önlüğü standartları güncel, öğretmen önlüğü standartları son dakika",
2026-09-05T07:54:59.093903,ipswich - liverpool,10 B+,"ipswich - liverpool güncel, ipswich - liverpool son dakika",
2026-09-05T07:54:59.594533,lyon - auxerre,20 B+,"lyon - auxerre son dakika, lyon - auxerre güncel",
2026-09-05T07:55:00.094893,arda turan,20 B+,"arda turan son dakika, arda turan güncel",
2026-09-05T07:55:00.595506,gedson fernandes,20 B+,"gedson fernandes son dakika, gedson fernandes güncel",
2026-09-05T07:55:01.096002,ali faruk solmaz,10 B+,"ali faruk solmaz son dakika, ali faruk solmaz güncel",
2026-09-05T07:55:01.596785,psg - monaco,5 B+,"psg - monaco güncel, psg - monaco son dakika",
2026-09-05T07:55:02.097494,victor osimhen,20 B+,"victor osimhen güncel, victor osimhen son dakika",
2026-09-05T07:55:02.597900,ريال بتيس ضد الريال,5 B+,"ريال بتيس ضد الريال güncel, ريال بتيس ضد الريال son dakika",
2026-09-05T07:55:03.098774,bulgaristan,5 B+,"bulgaristan son dakika, bulgaristan güncel",
2026-09-05T07:55:03.599630,uefa ceza,5 B+,"uefa ceza güncel, uefa ceza son dakika",
2026-09-05T07:55:04.099897,iflas,10 B+,"iflas son dakika, iflas güncel",
2026-09-05T08:01:12.855089,real betis - real madrid,100 B+,"real betis - real madrid son dakika, real betis - real madrid güncel",
2026-09-05T08:01:13.355897,öğretmen önlüğü standartları,20 B+,"öğretmen önlüğü standartları son dakika, öğretmen önlüğü standartları güncel",
2026-09-05T08:01:13.857195,ali faruk solmaz,20 B+,"ali faruk solmaz son dakika, ali faruk solmaz güncel",
2026-09-05T08:01:14.358088,osimhen,20 B+,"osimhen son dakika, osimhen güncel",
2026-09-05T08:01:14.858836,arda turan,20 B+,"arda turan son dakika, arda turan güncel",
2026-09-05T08:01:15.359674,real madrid,50 B+,"real madrid güncel, real madrid son dakika",
2026-09-05T08:01:15.860198,berhan şimşek,20 B+,"berhan şimşek son dakika, berhan şimşek güncel",
2026-09-05T08:01:16.361120,stavros floros,5 B+,"stavros floros son dakika, stavros floros güncel",
2026-09-05T08:01:16.862036,psg - monaco,20 B+,"psg - monaco güncel, psg - monaco son dakika",
2026-09-05T08:01:17.362950,ريال بتيس ضد الريال,10 B+,"ريال بتيس ضد الريال güncel, ريال بتيس ضد الريال son dakika",
2026-09-05T08:01:17.864395,iflas,10 B+,"iflas güncel, iflas son dakika",
2026-09-05T08:01:18.364951,uefa ceza,10 B+,"uefa ceza son dakika, uefa ceza güncel",
2026-09-05T08:01:18.865971,av zamanı filmi,5 B+,"av zamanı filmi güncel, av zamanı filmi son dakika",
2026-09-05T08:01:19.367051,çağlar söyüncü,10 B+,"çağlar söyüncü güncel, çağlar söyüncü son dakika",
2026-09-05T08:01:19.868075,ipswich - liverpool,20 B+,"ipswich - liverpool son dakika, ipswich - liverpool güncel",
