timestamp,query,volume,related_top,related_rising
2026-08-01T14:01:11.846099,batrakov,20 B+,"batrakov son dakika, batrakov güncel",
2026-08-01T14:01:12.346807,ziraat mobil açılmıyor son dakika,50 B+,"ziraat mobil açılmıyor son dakika son dakika, ziraat mobil açılmıyor son dakika güncel",
2026-08-01T14:01:12.847632,saadet partisi,20 B+,"saadet partisi son dakika, saadet partisi güncel",
2026-08-01T14:01:13.348080,eren ali bingöl,20 B+,"eren ali bingöl son dakika, eren ali bingöl güncel",
2026-08-01T14:01:13.848944,sucuk,20 B+,"sucuk son dakika, sucuk güncel",
2026-08-01T14:01:14.349723,gonca kavaklıoğlu,10 B+,"gonca kavaklıoğlu güncel, gonca kavaklıoğlu son dakika",
2026-08-01T14:01:14.850075,carrefoursa,10 B+,"carrefoursa son dakika, carrefoursa güncel",
2026-08-01T14:01:15.350978,çankaya belediye başkanı,5 B+,"çankaya belediye başkanı son dakika, çankaya belediye başkanı güncel",
2026-08-01T14:01:15.852023,1 ağustos,20 B+,"1 ağustos güncel, 1 ağustos son dakika",
2026-08-01T14:01:16.352931,burcu köksal,10 B+,"burcu köksal güncel, burcu köksal son dakika",
2026-08-01T14:01:16.853921,برمنغهام سيتي ضد برشلونة,10 B+,"برمنغهام سيتي ضد برشلونة güncel, برمنغهام سيتي ضد برشلونة son dakika",
2026-08-01T14:01:17.354859,avukat öykü didem aydın,5 B+,"avukat öykü didem aydın güncel, avukat öykü didem aydın son dakika",
2026-08-01T14:01:17.855879,israil,10 B+,"israil son dakika, israil güncel",
2026-08-01T14:01:18.357056,fındık fiyatı 2026,5 B+,"fındık fiyatı 2026 son dakika, fındık fiyatı 2026 güncel",
2026-08-01T14:01:18.858043,sunny hill festival,5 B+,"sunny hill festival son dakika, sunny hill festival güncel",
