timestamp,query,volume,related_top,related_rising
2026-08-10T09:01:13.391438,demir,10 B+,"demir güncel, demir son dakika",
2026-08-10T09:01:13.892279,emekliye seyyanen zam anayasa mahkemesi,20 B+,"emekliye seyyanen zam anayasa mahkemesi son dakika, emekliye seyyanen zam anayasa mahkemesi güncel",
2026-08-10T09:01:14.393026,bursaspor,50 B+,"bursaspor son dakika, bursaspor güncel",
2026-08-10T09:01:14.893488,vanspor - kayserispor,20 B+,"vanspor - kayserispor son dakika, vanspor - kayserispor güncel",
2026-08-10T09:01:15.394544,benfica - académico viseu,10 B+,"benfica - académico viseu son dakika, benfica - académico viseu güncel",
2026-08-10T09:01:15.895197,enner valencia,5 B+,"enner valencia son dakika, enner valencia güncel",
2026-08-10T09:01:16.396016,alina boz,10 B+,"alina boz güncel, alina boz son dakika",
2026-08-10T09:01:16.896500,sebahattin şirin,10 B+,"sebahattin şirin güncel, sebahattin şirin son dakika",
2026-08-10T09:01:17.397395,rasim ozan kütahyalı,10 B+,"rasim ozan kütahyalı son dakika, rasim ozan kütahyalı güncel",
2026-08-10T09:01:17.898085,kredi,5 B+,"kredi güncel, kredi son dakika",
2026-08-10T09:01:18.398454,chermiti,10 B+,"chermiti güncel, chermiti son dakika",
2026-08-10T09:01:18.899461,meteoroloji,20 B+,"meteoroloji güncel, meteoroloji son dakika",
2026-08-10T09:01:19.400369,iphone,10 B+,"iphone son dakika, iphone güncel",
2026-08-10T09:01:19.901274,ilhan kesici,5 B+,"ilhan kesici son dakika, ilhan kesici güncel",
2026-08-10T09:01:20.402273,1 nakil sonuçları,2 B+,"1 nakil sonuçları son dakika, 1 nakil sonuçları güncel",
2026-08-10T20:01:12.248969,kredi,20 B+,"kredi son dakika, kredi güncel",
2026-08-10T20:01:12.749671,migros,20 B+,"migros son dakika, migros güncel",
2026-08-10T20:01:13.250542,darwin núñez,5 B+,"darwin núñez güncel, darwin núñez son dakika",
2026-08-10T20:01:13.751410,menderes belediye başkanı,10 B+,"menderes belediye başkanı güncel, menderes belediye başkanı son dakika",
2026-08-10T20:01:14.251747,alexander sörloth,10 B+,"alexander sörloth güncel, alexander sörloth son dakika",
2026-08-10T20:01:14.752627,üretici,5 B+,"üretici güncel, üretici son dakika",
2026-08-10T20:01:15.253572,lgs 1 nakil sonuclari 2026,200 B+,"lgs 1 nakil sonuclari 2026 güncel, lgs 1 nakil sonuclari 2026 son dakika",
2026-08-10T20:01:15.754451,memur,10 B+,"memur güncel, memur son dakika",
2026-08-10T20:01:16.255516,etimesgut,2 B+,"etimesgut son dakika, etimesgut güncel",
2026-08-10T20:01:16.756424,fatih erbakan,10 B+,"fatih erbakan son dakika, fatih erbakan güncel",
2026-08-10T20:01:17.257367,ilhan kesici,5 B+,"ilhan kesici güncel, ilhan kesici son dakika",
2026-08-10T20:01:17.757732,kolombiya,2 B+,"kolombiya son dakika, kolombiya güncel",
2026-08-10T20:01:18.258661,füze,2 B+,"füze güncel, füze son dakika",
2026-08-10T20:01:18.759551,taşıt sigortası,2 B+,"taşıt sigortası güncel, taşıt sigortası son dakika",
2026-08-10T20:01:19.260520,oğuz aydın,5 B+,"oğuz aydın güncel, oğuz aydın son dakika",
2026-08-10T21:01:09.958742,kredi,20 B+,"kredi son dakika, kredi güncel",
2026-08-10T21:01:10.459708,menderes belediye başkanı,10 B+,"menderes belediye başkanı son dakika, menderes belediye başkanı güncel",
2026-08-10T21:01:10.960543,darwin núñez,5 B+,"darwin núñez güncel, darwin núñez son dakika",
2026-08-10T21:01:11.461321,etimesgut,5 B+,"etimesgut güncel, etimesgut son dakika",
2026-08-10T21:01:11.961793,migros,20 B+,"migros son dakika, migros güncel",
2026-08-10T21:01:12.462566,alexander sörloth,10 B+,"alexander sörloth son dakika, alexander sörloth güncel",
2026-08-10T21:01:12.962799,fatih erbakan,10 B+,"fatih erbakan son dakika, fatih erbakan güncel",
2026-08-10T21:01:13.463857,memur,10 B+,"memur güncel, memur son dakika",
2026-08-10T21:01:13.964778,üretici,5 B+,"üretici son dakika, üretici güncel",
2026-08-10T21:01:14.465667,benfica - académico viseu,10 B+,"benfica - académico viseu güncel, benfica - académico viseu son dakika",
2026-08-10T21:01:14.966755,kolombiya deprem,2 B+,"kolombiya deprem güncel, kolombiya deprem son dakika",
2026-08-10T21:01:15.467694,tff fantezi ligi,5 B+,"tff fantezi ligi son dakika, tff fantezi ligi güncel",
2026-08-10T21:01:15.968626,taşıt sigortası,5 B+,"taşıt sigortası güncel, taşıt sigortası son dakika",
2026-08-10T21:01:16.469597,lgs 1 nakil sonuclari 2026,200 B+,"lgs 1 nakil sonuclari 2026 son dakika, lgs 1 nakil sonuclari 2026 güncel",
2026-08-10T21:01:16.970521,ilhan kesici,5 B+,"ilhan kesici son dakika, ilhan kesici güncel",
