timestamp,query,volume,related_top,related_rising
2026-09-19T09:01:14.859390,iban,100 B+,"iban güncel, iban son dakika",
2026-09-19T09:01:15.359834,altın,50 B+,"altın son dakika, altın güncel",
2026-09-19T09:01:15.860713,kasımpaşa - konyaspor,50 B+,"kasımpaşa - konyaspor güncel, kasımpaşa - konyaspor son dakika",
2026-09-19T09:01:16.361511,mehmet şimşek,50 B+,"mehmet şimşek güncel, mehmet şimşek son dakika",
2026-09-19T09:01:16.861870,naci görür,50 B+,"naci görür güncel, naci görür son dakika",
2026-09-19T09:01:17.362735,motorin indirim,20 B+,"motorin indirim güncel, motorin indirim son dakika",
2026-09-19T09:01:17.863765,mert günok,20 B+,"mert günok son dakika, mert günok güncel",
2026-09-19T09:01:18.364670,gök gürültüsü,20 B+,"gök gürültüsü güncel, gök gürültüsü son dakika",
2026-09-19T09:01:18.865481,yeni malatyaspor,20 B+,"yeni malatyaspor son dakika, yeni malatyaspor güncel",
2026-09-19T09:01:19.365967,berke özer,10 B+,"berke özer güncel, berke özer son dakika",
2026-09-19T09:01:19.866847,transfer,20 B+,"transfer güncel, transfer son dakika",
2026-09-19T09:01:20.367757,kızılcık şerbeti,50 B+,"kızılcık şerbeti güncel, kızılcık şerbeti son dakika",
2026-09-19T09:01:20.868702,melih kabasakal,20 B+,"melih kabasakal güncel, melih kabasakal son dakika",
2026-09-19T09:01:21.369652,bayern münih - union berlin,20 B+,"bayern münih - union berlin güncel, bayern münih - union berlin son dakika",
2026-09-19T09:01:21.870797,el niño,5 B+,"el niño güncel, el niño son dakika",
2026-09-19T10:01:16.472869,iban,100 B+,"iban son dakika, iban güncel",
2026-09-19T10:01:16.973658,mert günok,20 B+,"mert günok güncel, mert günok son dakika",
2026-09-19T10:01:17.474001,kızılcık şerbeti,50 B+,"kızılcık şerbeti son dakika, kızılcık şerbeti güncel",
2026-09-19T10:01:17.974788,motorine indirim,20 B+,"motorine indirim güncel, motorine indirim son dakika",
2026-09-19T10:01:18.475634,altın,50 B+,"altın güncel, altın son dakika",
2026-09-19T10:01:18.976369,mehmet şimşek,50 B+,"mehmet şimşek son dakika, mehmet şimşek güncel",
2026-09-19T10:01:19.476880,yeni malatyaspor,20 B+,"yeni malatyaspor son dakika, yeni malatyaspor güncel",
2026-09-19T10:01:19.977798,trabzon hava durumu,10 B+,"trabzon hava durumu son dakika, trabzon hava durumu güncel",
2026-09-19T10:01:20.478700,kasımpaşa - konyaspor,50 B+,"kasımpaşa - konyaspor son dakika, kasımpaşa - konyaspor güncel",
2026-09-19T10:01:20.979773,naci görür,50 B+,"naci görür güncel, naci görür son dakika",
2026-09-19T10:01:21.480769,milli takım,20 B+,"milli takım güncel, milli takım son dakika",
2026-09-19T10:01:21.981942,transfer,20 B+,"transfer güncel, transfer son dakika",
2026-09-19T10:01:22.482823,19 eylül,1 B+,"19 eylül güncel, 19 eylül son dakika",
2026-09-19T10:01:22.983740,el niño,5 B+,"el niño son dakika, el niño güncel",
