timestamp,query,volume,related_top,related_rising
2026-08-25T00:01:15.371400,kocaelispor - amed,200 B+,"kocaelispor - amed güncel, kocaelispor - amed son dakika",
2026-08-25T00:01:15.872189,salavat,200 B+,"salavat son dakika, salavat güncel",
2026-08-25T00:01:16.372649,balıkesir,50 B+,"balıkesir son dakika, balıkesir güncel",
2026-08-25T00:01:16.873495,fulham - chelsea,10 B+,"fulham - chelsea güncel, fulham - chelsea son dakika",
2026-08-25T00:01:17.374255,sivasspor - manisa fk,10 B+,"sivasspor - manisa fk son dakika, sivasspor - manisa fk güncel",
2026-08-25T00:01:17.874581,okulda silahlı saldırı,10 B+,"okulda silahlı saldırı güncel, okulda silahlı saldırı son dakika",
2026-08-25T00:01:18.375473,aziz ihsan aktaş,20 B+,"aziz ihsan aktaş güncel, aziz ihsan aktaş son dakika",
2026-08-25T00:01:18.876398,kpss sınav giriş belgesi ne zaman yayınlanacak 2026,5 B+,"kpss sınav giriş belgesi ne zaman yayınlanacak 2026 son dakika, kpss sınav giriş belgesi ne zaman yayınlanacak 2026 güncel",
2026-08-25T00:01:19.377230,türkiye macaristan voleybol maçı,50 B+,"türkiye macaristan voleybol maçı son dakika, türkiye macaristan voleybol maçı güncel",
2026-08-25T00:01:19.877740,elektrikli otomobil,10 B+,"elektrikli otomobil son dakika, elektrikli otomobil güncel",
2026-08-25T00:01:20.378671,siçuan,10 B+,"siçuan güncel, siçuan son dakika",
2026-08-25T00:01:20.879672,akaryakıta zam,5 B+,"akaryakıta zam güncel, akaryakıta zam son dakika",
2026-08-25T00:01:21.380662,isıtma,5 B+,"isıtma güncel, isıtma son dakika",
2026-08-25T00:01:21.881688,jayden oosterwolde,5 B+,"jayden oosterwolde son dakika, jayden oosterwolde güncel",
2026-08-25T00:01:22.382616,seçim,10 B+,"seçim güncel, seçim son dakika",
2026-08-25T01:01:22.897521,kocaelispor - amed,200 B+,"kocaelispor - amed güncel, kocaelispor - amed son dakika",
2026-08-25T01:01:23.398182,yatsı namazı,200 B+,"yatsı namazı son dakika, yatsı namazı güncel",
2026-08-25T01:01:23.898789,balıkesir,50 B+,"balıkesir son dakika, balıkesir güncel",
2026-08-25T01:01:24.399734,okulda silahlı saldırı,10 B+,"okulda silahlı saldırı son dakika, okulda silahlı saldırı güncel",
2026-08-25T01:01:24.900620,kpss sınav giriş belgesi ne zaman yayınlanacak 2026,10 B+,"kpss sınav giriş belgesi ne zaman yayınlanacak 2026 son dakika, kpss sınav giriş belgesi ne zaman yayınlanacak 2026 güncel",
2026-08-25T01:01:25.401637,fulham - chelsea,10 B+,"fulham - chelsea son dakika, fulham - chelsea güncel",
2026-08-25T01:01:25.902589,türkiye macaristan voleybol maçı,50 B+,"türkiye macaristan voleybol maçı son dakika, türkiye macaristan voleybol maçı güncel",
2026-08-25T01:01:26.403571,altı üstü istanbul 11 bölüm izle,50 B+,"altı üstü istanbul 11 bölüm izle güncel, altı üstü istanbul 11 bölüm izle son dakika",
2026-08-25T01:01:26.904474,chelsea,10 B+,"chelsea güncel, chelsea son dakika",
2026-08-25T01:01:27.405442,aziz ihsan aktaş,20 B+,"aziz ihsan aktaş güncel, aziz ihsan aktaş son dakika",
2026-08-25T01:01:27.906762,siçuan,10 B+,"siçuan son dakika, siçuan güncel",
2026-08-25T01:01:28.407814,elektrikli otomobil,10 B+,"elektrikli otomobil son dakika, elektrikli otomobil güncel",
2026-08-25T01:01:28.908796,sivasspor - manisa fk,10 B+,"sivasspor - manisa fk son dakika, sivasspor - manisa fk güncel",
2026-08-25T01:01:29.409744,isıtma,5 B+,"isıtma güncel, isıtma son dakika",
2026-08-25T01:01:29.910700,kademeli emeklilik,100 B+,"kademeli emeklilik güncel, kademeli emeklilik son dakika",
2026-08-25T10:01:05.064370,kocaelispor - amed,200 B+,"kocaelispor - amed son dakika, kocaelispor - amed güncel",
2026-08-25T10:01:05.565329,balıkesir,50 B+,"balıkesir son dakika, balıkesir güncel",
2026-08-25T10:01:06.065670,okulda silahlı saldırı,10 B+,"okulda silahlı saldırı güncel, okulda silahlı saldırı son dakika",
2026-08-25T10:01:06.566558,kpss sınav giriş belgesi ne zaman yayınlanacak 2026,10 B+,"kpss sınav giriş belgesi ne zaman yayınlanacak 2026 güncel, kpss sınav giriş belgesi ne zaman yayınlanacak 2026 son dakika",
2026-08-25T10:01:07.067494,aziz ihsan aktaş,20 B+,"aziz ihsan aktaş son dakika, aziz ihsan aktaş güncel",
2026-08-25T10:01:07.568338,isıtma,5 B+,"isıtma güncel, isıtma son dakika",
2026-08-25T10:01:08.069058,halit ergenç,5 B+,"halit ergenç son dakika, halit ergenç güncel",
2026-08-25T10:01:08.569788,seçim,10 B+,"seçim güncel, seçim son dakika",
2026-08-25T10:01:09.070723,kademeli emeklilik,100 B+,"kademeli emeklilik son dakika, kademeli emeklilik güncel",
2026-08-25T10:01:09.571668,öğretim,5 B+,"öğretim son dakika, öğretim güncel",
2026-08-25T10:01:10.072632,avrupa,5 B+,"avrupa son dakika, avrupa güncel",
2026-08-25T10:01:10.573620,jayden oosterwolde,5 B+,"jayden oosterwolde son dakika, jayden oosterwolde güncel",
2026-08-25T10:01:11.074574,chelsea,10 B+,"chelsea son dakika, chelsea güncel",
2026-08-25T10:01:11.575534,türkiye macaristan voleybol maçı,50 B+,"türkiye macaristan voleybol maçı güncel, türkiye macaristan voleybol maçı son dakika",
2026-08-25T10:01:12.076461,masterchef gül hikayesi,5 B+,"masterchef gül hikayesi son dakika, masterchef gül hikayesi güncel",
2026-08-25T20:01:12.783807,ernest poku,50 B+,"ernest poku son dakika, ernest poku güncel",
