timestamp,query,volume,related_top,related_rising
2026-08-23T00:01:40.133482,fenerbahçe - konyaspor,1 Mn+,"fenerbahçe - konyaspor son dakika, fenerbahçe - konyaspor güncel",
2026-08-23T00:01:40.633914,espanyol - real madrid,100 B+,"espanyol - real madrid son dakika, espanyol - real madrid güncel",
2026-08-23T00:01:41.134901,hull city - manchester united,100 B+,"hull city - manchester united güncel, hull city - manchester united son dakika",
2026-08-23T00:01:41.635347,fabinho,20 B+,"fabinho son dakika, fabinho güncel",
2026-08-23T00:01:42.135958,borussia dortmund - bayern münih,20 B+,"borussia dortmund - bayern münih son dakika, borussia dortmund - bayern münih güncel",
2026-08-23T00:01:42.636939,çorum - kasımpaşa,50 B+,"çorum - kasımpaşa son dakika, çorum - kasımpaşa güncel",
2026-08-23T00:01:43.140129,antalyaspor - pendikspor,10 B+,"antalyaspor - pendikspor güncel, antalyaspor - pendikspor son dakika",
2026-08-23T00:01:43.641224,inter - monza,20 B+,"inter - monza son dakika, inter - monza güncel",
2026-08-23T00:01:44.142052,rizespor - samsunspor,50 B+,"rizespor - samsunspor son dakika, rizespor - samsunspor güncel",
2026-08-23T00:01:44.642921,yusuf akçiçek,10 B+,"yusuf akçiçek son dakika, yusuf akçiçek güncel",
2026-08-23T00:01:45.144039,إسبانيول ضد الريال,10 B+,"إسبانيول ضد الريال güncel, إسبانيول ضد الريال son dakika",
2026-08-23T00:01:45.645157,yastık altın,10 B+,"yastık altın güncel, yastık altın son dakika",
2026-08-23T00:01:46.145997,kocaelispor,20 B+,"kocaelispor güncel, kocaelispor son dakika",
2026-08-23T00:01:46.647005,mauro icardi,10 B+,"mauro icardi son dakika, mauro icardi güncel",
2026-08-23T00:01:47.147897,toulouse - lyon,5 B+,"toulouse - lyon güncel, toulouse - lyon son dakika",
2026-08-23T01:01:22.612509,fenerbahçe - konyaspor,1 Mn+,"fenerbahçe - konyaspor güncel, fenerbahçe - konyaspor son dakika",
2026-08-23T01:01:23.113051,espanyol - real madrid,100 B+,"espanyol - real madrid son dakika, espanyol - real madrid güncel",
2026-08-23T01:01:23.613974,fabinho,20 B+,"fabinho son dakika, fabinho güncel",
2026-08-23T01:01:24.114884,hull city - manchester united,100 B+,"hull city - manchester united güncel, hull city - manchester united son dakika",
2026-08-23T01:01:24.615889,borussia dortmund - bayern münih,20 B+,"borussia dortmund - bayern münih son dakika, borussia dortmund - bayern münih güncel",
2026-08-23T01:01:25.116699,çorum - kasımpaşa,50 B+,"çorum - kasımpaşa son dakika, çorum - kasımpaşa güncel",
2026-08-23T01:01:25.617655,inter - monza,20 B+,"inter - monza son dakika, inter - monza güncel",
2026-08-23T01:01:26.118792,إسبانيول ضد الريال,10 B+,"إسبانيول ضد الريال güncel, إسبانيول ضد الريال son dakika",
2026-08-23T01:01:26.619807,arda güler,10 B+,"arda güler son dakika, arda güler güncel",
2026-08-23T01:01:27.120829,yastık altın,10 B+,"yastık altın güncel, yastık altın son dakika",
2026-08-23T01:01:27.621924,rizespor - samsunspor,50 B+,"rizespor - samsunspor son dakika, rizespor - samsunspor güncel",
2026-08-23T01:01:28.123050,yusuf akçiçek,10 B+,"yusuf akçiçek güncel, yusuf akçiçek son dakika",
2026-08-23T01:01:28.625128,kocaelispor,20 B+,"kocaelispor güncel, kocaelispor son dakika",
2026-08-23T01:01:29.126034,ev hanımı,5 B+,"ev hanımı son dakika, ev hanımı güncel",
2026-08-23T01:01:29.627014,mauro icardi,20 B+,"mauro icardi son dakika, mauro icardi güncel",
2026-08-23T02:01:21.919116,fenerbahçe - konyaspor,1 Mn+,"fenerbahçe - konyaspor son dakika, fenerbahçe - konyaspor güncel",
2026-08-23T02:01:22.420112,espanyol - real madrid,100 B+,"espanyol - real madrid son dakika, espanyol - real madrid güncel",
2026-08-23T02:01:22.920654,fabinho,20 B+,"fabinho son dakika, fabinho güncel",
2026-08-23T02:01:23.421519,hull city - manchester united,100 B+,"hull city - manchester united son dakika, hull city - manchester united güncel",
2026-08-23T02:01:23.921966,borussia dortmund - bayern münih,20 B+,"borussia dortmund - bayern münih son dakika, borussia dortmund - bayern münih güncel",
2026-08-23T02:01:24.422904,إسبانيول ضد الريال,10 B+,"إسبانيول ضد الريال son dakika, إسبانيول ضد الريال güncel",
2026-08-23T02:01:24.923851,inter - monza,20 B+,"inter - monza son dakika, inter - monza güncel",
2026-08-23T02:01:25.424771,rizespor - samsunspor,50 B+,"rizespor - samsunspor güncel, rizespor - samsunspor son dakika",
2026-08-23T02:01:25.925888,yusuf akçiçek,10 B+,"yusuf akçiçek son dakika, yusuf akçiçek güncel",
2026-08-23T02:01:26.426847,arda güler,20 B+,"arda güler son dakika, arda güler güncel",
2026-08-23T02:01:26.927794,mauro icardi,20 B+,"mauro icardi güncel, mauro icardi son dakika",
2026-08-23T02:01:27.428822,tutulma,10 B+,"tutulma son dakika, tutulma güncel",
2026-08-23T02:01:27.930090,çorum fk - kasımpaşa puan durumları,50 B+,"çorum fk - kasımpaşa puan durumları güncel, çorum fk - kasımpaşa puan durumları son dakika",
2026-08-23T02:01:28.431022,yargıtay,20 B+,"yargıtay güncel, yargıtay son dakika",
2026-08-23T02:01:28.932094,tesla,10 B+,"tesla güncel, tesla son dakika",
2026-08-23T03:01:17.269972,fenerbahçe - konyaspor,1 Mn+,"fenerbahçe - konyaspor son dakika, fenerbahçe - konyaspor güncel",
2026-08-23T03:01:17.770841,espanyol - real madrid,100 B+,"espanyol - real madrid son dakika, espanyol - real madrid güncel",
2026-08-23T03:01:18.271821,fabinho,20 B+,"fabinho güncel, fabinho son dakika",
2026-08-23T03:01:18.772738,hull city - manchester united,100 B+,"hull city - manchester united son dakika, hull city - manchester united güncel",
2026-08-23T03:01:19.273847,borussia dortmund - bayern münih,20 B+,"borussia dortmund - bayern münih son dakika, borussia dortmund - bayern münih güncel",
2026-08-23T03:01:19.774834,inter,20 B+,"inter son dakika, inter güncel",
2026-08-23T03:01:20.275846,إسبانيول ضد الريال,10 B+,"إسبانيول ضد الريال son dakika, إسبانيول ضد الريال güncel",
2026-08-23T03:01:20.776853,yargıtay,20 B+,"yargıtay son dakika, yargıtay güncel",
2026-08-23T03:01:21.277885,arda güler,20 B+,"arda güler son dakika, arda güler güncel",
