timestamp,query,volume,related_top,related_rising
2025-10-04T00:01:07.321182,trabzonspor - kayserispor,200 B+,"trabzonspor - kayserispor son dakika, trabzonspor - kayserispor güncel",
2025-10-04T00:01:07.822198,antalyaspor - rizespor,50 B+,"antalyaspor - rizespor güncel, antalyaspor - rizespor son dakika",
2025-10-04T00:01:08.323133,žalgiris - fenerbahçe,20 B+,"žalgiris - fenerbahçe güncel, žalgiris - fenerbahçe son dakika",
2025-10-04T00:01:08.824203,ömer tayyip erdoğan,10 B+,"ömer tayyip erdoğan son dakika, ömer tayyip erdoğan güncel",
2025-10-04T00:01:09.325275,fatih altaylı,20 B+,"fatih altaylı son dakika, fatih altaylı güncel",
2025-10-04T00:01:09.826341,enflasyon,50 B+,"enflasyon güncel, enflasyon son dakika",
2025-10-04T00:01:10.327465,hüsnü çoban öldü mü,5 B+,"hüsnü çoban öldü mü güncel, hüsnü çoban öldü mü son dakika",
2025-10-04T00:01:10.828551,anadolu efes - hapoel tel aviv,10 B+,"anadolu efes - hapoel tel aviv güncel, anadolu efes - hapoel tel aviv son dakika",
2025-10-04T00:01:11.329645,fulham,5 B+,"fulham güncel, fulham son dakika",
2025-10-04T00:01:11.830335,köln fc,5 B+,"köln fc son dakika, köln fc güncel",
2025-10-04T00:01:12.331462,ekim ayı enflasyon kira artışı,20 B+,"ekim ayı enflasyon kira artışı güncel, ekim ayı enflasyon kira artışı son dakika",
2025-10-04T00:01:12.832545,ilber ortaylı kalp krizi,10 B+,"ilber ortaylı kalp krizi son dakika, ilber ortaylı kalp krizi güncel",
2025-10-04T00:01:13.333814,boluspor - erokspor,10 B+,"boluspor - erokspor son dakika, boluspor - erokspor güncel",
2025-10-04T00:01:13.835032,gs bjk maçı,5 B+,"gs bjk maçı güncel, gs bjk maçı son dakika",
2025-10-04T00:01:14.336078,osasuna - getafe,2 B+,"osasuna - getafe güncel, osasuna - getafe son dakika",
2025-10-04T01:01:04.163001,trabzonspor - kayserispor,200 B+,"trabzonspor - kayserispor güncel, trabzonspor - kayserispor son dakika",
2025-10-04T01:01:04.664066,antalyaspor - rizespor,50 B+,"antalyaspor - rizespor son dakika, antalyaspor - rizespor güncel",
2025-10-04T01:01:05.165161,ömer tayyip erdoğan,10 B+,"ömer tayyip erdoğan güncel, ömer tayyip erdoğan son dakika",
2025-10-04T01:01:05.666244,žalgiris - fenerbahçe,20 B+,"žalgiris - fenerbahçe son dakika, žalgiris - fenerbahçe güncel",
2025-10-04T01:01:06.167176,fatih altaylı,20 B+,"fatih altaylı güncel, fatih altaylı son dakika",
2025-10-04T01:01:06.668112,enflasyon,50 B+,"enflasyon son dakika, enflasyon güncel",
2025-10-04T01:01:07.169238,arka sokaklar 721 bölüm full izle,10 B+,"arka sokaklar 721 bölüm full izle son dakika, arka sokaklar 721 bölüm full izle güncel",
2025-10-04T01:01:07.670176,boluspor - erokspor,10 B+,"boluspor - erokspor son dakika, boluspor - erokspor güncel",
2025-10-04T01:01:08.170969,bournemouth - fulham,5 B+,"bournemouth - fulham güncel, bournemouth - fulham son dakika",
2025-10-04T01:01:08.672082,gs bjk maçı,10 B+,"gs bjk maçı son dakika, gs bjk maçı güncel",
2025-10-04T01:01:09.173330,recep bülbülses,2 B+,"recep bülbülses güncel, recep bülbülses son dakika",
2025-10-04T01:01:09.674406,osasuna - getafe,2 B+,"osasuna - getafe son dakika, osasuna - getafe güncel",
2025-10-04T01:01:10.175506,eylül enflasyon,20 B+,"eylül enflasyon son dakika, eylül enflasyon güncel",
2025-10-04T01:01:10.676621,anadolu efes - hapoel tel aviv,10 B+,"anadolu efes - hapoel tel aviv son dakika, anadolu efes - hapoel tel aviv güncel",
2025-10-04T01:01:11.177716,lipton,2 B+,"lipton güncel, lipton son dakika",
2025-10-04T02:01:04.006327,trabzonspor - kayserispor,200 B+,"trabzonspor - kayserispor güncel, trabzonspor - kayserispor son dakika",
2025-10-04T02:01:04.507396,antalyaspor - rizespor,50 B+,"antalyaspor - rizespor son dakika, antalyaspor - rizespor güncel",
2025-10-04T02:01:05.008450,ömer tayyip erdoğan,10 B+,"ömer tayyip erdoğan güncel, ömer tayyip erdoğan son dakika",
2025-10-04T02:01:05.509148,žalgiris - fenerbahçe,20 B+,"žalgiris - fenerbahçe güncel, žalgiris - fenerbahçe son dakika",
2025-10-04T02:01:06.010344,arka sokaklar 721 bölüm full izle,20 B+,"arka sokaklar 721 bölüm full izle güncel, arka sokaklar 721 bölüm full izle son dakika",
2025-10-04T02:01:06.511382,fatih altaylı,20 B+,"fatih altaylı son dakika, fatih altaylı güncel",
2025-10-04T02:01:07.012459,enflasyon,50 B+,"enflasyon son dakika, enflasyon güncel",
2025-10-04T02:01:07.513368,ekim ayı enflasyon kira artışı,20 B+,"ekim ayı enflasyon kira artışı son dakika, ekim ayı enflasyon kira artışı güncel",
2025-10-04T02:01:08.014430,gs bjk maçı,10 B+,"gs bjk maçı son dakika, gs bjk maçı güncel",
2025-10-04T02:01:08.515481,recep bülbülses,2 B+,"recep bülbülses güncel, recep bülbülses son dakika",
2025-10-04T02:01:09.016533,boluspor - erokspor,10 B+,"boluspor - erokspor güncel, boluspor - erokspor son dakika",
2025-10-04T02:01:09.517179,hamas,2 B+,"hamas son dakika, hamas güncel",
2025-10-04T02:01:10.018262,lipton,2 B+,"lipton son dakika, lipton güncel",
2025-10-04T02:01:10.519145,bournemouth - fulham,5 B+,"bournemouth - fulham son dakika, bournemouth - fulham güncel",
2025-10-04T02:01:11.020336,oulai,2 B+,"oulai güncel, oulai son dakika",
2025-10-04T03:01:05.230324,trabzonspor - kayserispor,200 B+,"trabzonspor - kayserispor güncel, trabzonspor - kayserispor son dakika",
2025-10-04T03:01:05.731310,antalyaspor - rizespor,50 B+,"antalyaspor - rizespor son dakika, antalyaspor - rizespor güncel",
2025-10-04T03:01:06.232393,ömer tayyip erdoğan,10 B+,"ömer tayyip erdoğan güncel, ömer tayyip erdoğan son dakika",
2025-10-04T03:01:06.733227,žalgiris - fenerbahçe,50 B+,"žalgiris - fenerbahçe son dakika, žalgiris - fenerbahçe güncel",
2025-10-04T03:01:07.234151,fatih altaylı,20 B+,"fatih altaylı son dakika, fatih altaylı güncel",
2025-10-04T03:01:07.735234,arka sokaklar 721 bölüm full izle,20 B+,"arka sokaklar 721 bölüm full izle son dakika, arka sokaklar 721 bölüm full izle güncel",
2025-10-04T03:01:08.236307,recep bülbülses,2 B+,"recep bülbülses son dakika, recep bülbülses güncel",
2025-10-04T03:01:08.737244,gs bjk maçı,10 B+,"gs bjk maçı son dakika, gs bjk maçı güncel",
2025-10-04T03:01:09.238336,ekim ayı enflasyon kira artışı,20 B+,"ekim ayı enflasyon kira artışı güncel, ekim ayı enflasyon kira artışı son dakika",
2025-10-04T03:01:09.739477,lipton,2 B+,"lipton güncel, lipton son dakika",
2025-10-04T03:01:10.240404,oulai,2 B+,"oulai son dakika, oulai güncel",
2025-10-04T03:01:10.741501,hamas,2 B+,"hamas güncel, hamas son dakika",
2025-10-04T03:01:11.242590,sağlık bakanlığı işçi alımı başvuruları,2 B+,"sağlık bakanlığı işçi alımı başvuruları güncel, sağlık bakanlığı işçi alımı başvuruları son dakika",
2025-10-04T03:01:11.743234,bournemouth - fulham,5 B+,"bournemouth - fulham son dakika, bournemouth - fulham güncel",
2025-10-04T03:01:12.244202,enflasyon,50 B+,"enflasyon güncel, enflasyon son dakika",
2025-10-04T04:01:05.358608,trabzonspor - kayserispor,200 B+,"trabzonspor - kayserispor son dakika, trabzonspor - kayserispor güncel",
2025-10-04T04:01:05.859660,antalyaspor - rizespor,50 B+,"antalyaspor - rizespor son dakika, antalyaspor - rizespor güncel",
2025-10-04T04:01:06.360732,ömer tayyip erdoğan,10 B+,"ömer tayyip erdoğan son dakika, ömer tayyip erdoğan güncel",
2025-10-04T04:01:06.861802,fatih altaylı,20 B+,"fatih altaylı güncel, fatih altaylı son dakika",
2025-10-04T04:01:07.362973,arka sokaklar 721 bölüm full izle,20 B+,"arka sokaklar 721 bölüm full izle güncel, arka sokaklar 721 bölüm full izle son dakika",
2025-10-04T04:01:07.864111,recep bülbülses,2 B+,"recep bülbülses son dakika, recep bülbülses güncel",
2025-10-04T04:01:08.365147,boluspor - erokspor,10 B+,"boluspor - erokspor güncel, boluspor - erokspor son dakika",
2025-10-04T04:01:08.866091,hamas,2 B+,"hamas son dakika, hamas güncel",
2025-10-04T04:01:09.367162,oulai,2 B+,"oulai güncel, oulai son dakika",
2025-10-04T04:01:09.868262,žalgiris - fenerbahçe,20 B+,"žalgiris - fenerbahçe son dakika, žalgiris - fenerbahçe güncel",
2025-10-04T04:01:10.369351,lipton,2 B+,"lipton güncel, lipton son dakika",
2025-10-04T04:01:10.870284,enflasyon,50 B+,"enflasyon son dakika, enflasyon güncel",
2025-10-04T04:01:11.371140,murat ülker,1 B+,"murat ülker güncel, murat ülker son dakika",
2025-10-04T04:01:11.872263,ekim ayı enflasyon kira artışı,20 B+,"ekim ayı enflasyon kira artışı son dakika, ekim ayı enflasyon kira artışı güncel",
2025-10-04T04:01:12.373367,emekli memur maaş zammı enflasyon farkı,10 B+,"emekli memur maaş zammı enflasyon farkı son dakika, emekli memur maaş zammı enflasyon farkı güncel",
2025-10-04T05:01:04.382710,trabzonspor - kayserispor,200 B+,"trabzonspor - kayserispor güncel, trabzonspor - kayserispor son dakika",
2025-10-04T05:01:04.883708,antalyaspor - rizespor,50 B+,"antalyaspor - rizespor son dakika, antalyaspor - rizespor güncel",
2025-10-04T05:01:05.384795,ömer tayyip erdoğan,10 B+,"ömer tayyip erdoğan son dakika, ömer tayyip erdoğan güncel",
2025-10-04T05:01:05.885713,fatih altaylı,20 B+,"fatih altaylı güncel, fatih altaylı son dakika",
2025-10-04T05:01:06.386219,arka sokaklar 721 bölüm full izle,20 B+,"arka sokaklar 721 bölüm full izle son dakika, arka sokaklar 721 bölüm full izle güncel",
2025-10-04T05:01:06.887258,recep bülbülses,2 B+,"recep bülbülses güncel, recep bülbülses son dakika",
2025-10-04T05:01:07.388282,lipton,2 B+,"lipton son dakika, lipton güncel",
2025-10-04T05:01:07.889215,žalgiris - fenerbahçe,50 B+,"žalgiris - fenerbahçe güncel, žalgiris - fenerbahçe son dakika",
2025-10-04T05:01:08.390295,enflasyon,50 B+,"enflasyon son dakika, enflasyon güncel",
2025-10-04T05:01:08.891489,emekli memur maaş zammı enflasyon farkı,20 B+,"emekli memur maaş zammı enflasyon farkı son dakika, emekli memur maaş zammı enflasyon farkı güncel",
2025-10-04T05:01:09.392636,arthur jones,500+,"arthur jones güncel, arthur jones son dakika",
2025-10-04T05:01:09.893354,ekim ayı enflasyon kira artışı,20 B+,"ekim ayı enflasyon kira artışı son dakika, ekim ayı enflasyon kira artışı güncel",
2025-10-04T05:01:10.394422,boluspor - erokspor,10 B+,"boluspor - erokspor güncel, boluspor - erokspor son dakika",
2025-10-04T05:01:10.895087,gs bjk maçı,10 B+,"gs bjk maçı son dakika, gs bjk maçı güncel",
2025-10-04T05:01:11.396162,bournemouth - fulham,5 B+,"bournemouth - fulham güncel, bournemouth - fulham son dakika",
2025-10-04T06:01:04.289146,trabzonspor - kayserispor,200 B+,"trabzonspor - kayserispor son dakika, trabzonspor - kayserispor güncel",
2025-10-04T06:01:04.790145,antalyaspor - rizespor,50 B+,"antalyaspor - rizespor güncel, antalyaspor - rizespor son dakika",
2025-10-04T06:01:05.291195,ömer tayyip erdoğan,10 B+,"ömer tayyip erdoğan son dakika, ömer tayyip erdoğan güncel",
2025-10-04T06:01:05.792128,fatih altaylı,20 B+,"fatih altaylı güncel, fatih altaylı son dakika",
2025-10-04T06:01:06.293232,arka sokaklar 721 bölüm full izle,20 B+,"arka sokaklar 721 bölüm full izle güncel, arka sokaklar 721 bölüm full izle son dakika",
2025-10-04T06:01:06.794128,boluspor - erokspor,10 B+,"boluspor - erokspor son dakika, boluspor - erokspor güncel",
2025-10-04T06:01:07.295265,recep bülbülses,2 B+,"recep bülbülses son dakika, recep bülbülses güncel",
2025-10-04T06:01:07.796311,gs bjk maçı,10 B+,"gs bjk maçı son dakika, gs bjk maçı güncel",
2025-10-04T06:01:08.297333,osasuna - getafe,2 B+,"osasuna - getafe son dakika, osasuna - getafe güncel",
2025-10-04T06:01:08.798387,hamas,2 B+,"hamas güncel, hamas son dakika",
2025-10-04T06:01:09.299393,bournemouth - fulham,5 B+,"bournemouth - fulham son dakika, bournemouth - fulham güncel",
2025-10-04T06:01:09.800296,žalgiris - fenerbahçe,20 B+,"žalgiris - fenerbahçe son dakika, žalgiris - fenerbahçe güncel",
2025-10-04T06:01:10.301385,oulai,2 B+,"oulai güncel, oulai son dakika",
