timestamp,query,volume,related_top,related_rising
2026-09-01T21:01:24.466520,beşiktaş - çorum fk puan durumları,500 B+,"beşiktaş - çorum fk puan durumları güncel, beşiktaş - çorum fk puan durumları son dakika",
2026-09-01T21:01:24.967285,amed sportif faaliyetler - trabzonspor puan durumları,500 B+,"amed sportif faaliyetler - trabzonspor puan durumları güncel, amed sportif faaliyetler - trabzonspor puan durumları son dakika",
2026-09-01T21:01:25.468072,bitshiabu,100 B+,"bitshiabu son dakika, bitshiabu güncel",
2026-09-01T21:01:25.968394,izmir,50 B+,"izmir güncel, izmir son dakika",
2026-09-01T21:01:26.469273,emekli,50 B+,"emekli güncel, emekli son dakika",
2026-09-01T21:01:26.970363,barselona - rayo vallecano,50 B+,"barselona - rayo vallecano son dakika, barselona - rayo vallecano güncel",
2026-09-01T21:01:27.471165,star tv canlı,5 B+,"star tv canlı son dakika, star tv canlı güncel",
2026-09-01T21:01:27.972005,anamur,20 B+,"anamur güncel, anamur son dakika",
2026-09-01T21:01:28.472676,iyi parti,10 B+,"iyi parti son dakika, iyi parti güncel",
2026-09-01T21:01:28.973486,bandırmaspor - antalyaspor,20 B+,"bandırmaspor - antalyaspor güncel, bandırmaspor - antalyaspor son dakika",
2026-09-01T21:01:29.474378,ayşe dilan taylan,5 B+,"ayşe dilan taylan son dakika, ayşe dilan taylan güncel",
2026-09-01T21:01:29.975319,typ sonuçları isim listesi 2026,5 B+,"typ sonuçları isim listesi 2026 son dakika, typ sonuçları isim listesi 2026 güncel",
2026-09-01T21:01:30.476241,fatih tekke istifa,20 B+,"fatih tekke istifa güncel, fatih tekke istifa son dakika",
2026-09-01T21:01:30.977246,sacha boey,5 B+,"sacha boey son dakika, sacha boey güncel",
2026-09-01T21:01:31.478070,tübitak kariyer,10 B+,"tübitak kariyer son dakika, tübitak kariyer güncel",
