timestamp,query,volume,related_top,related_rising
2026-09-20T19:01:17.443082,fenerbahçe,100 B+,"fenerbahçe son dakika, fenerbahçe güncel",
2026-09-20T19:01:17.943733,osman kavala,2 B+,"osman kavala güncel, osman kavala son dakika",
2026-09-20T19:01:18.444499,jimmy fallon,2 B+,"jimmy fallon son dakika, jimmy fallon güncel",
2026-09-20T19:01:18.944772,erzurumspor,2 B+,"erzurumspor güncel, erzurumspor son dakika",
2026-09-20T19:01:19.445641,felipe massa,1 B+,"felipe massa son dakika, felipe massa güncel",
2026-09-20T19:01:19.946462,puan durumu,10 B+,"puan durumu güncel, puan durumu son dakika",
2026-09-20T19:01:20.446792,çılgın sayısal loto sonuçları,2 B+,"çılgın sayısal loto sonuçları son dakika, çılgın sayısal loto sonuçları güncel",
2026-09-20T19:01:20.947642,ayşegül yaşar,1 B+,"ayşegül yaşar son dakika, ayşegül yaşar güncel",
2026-09-20T19:01:21.448498,atletico madrid,200+,"atletico madrid güncel, atletico madrid son dakika",
2026-09-20T19:01:21.949330,justin,500+,"justin güncel, justin son dakika",
2026-09-20T19:01:22.449893,atletico madrid - real madrid,200+,"atletico madrid - real madrid güncel, atletico madrid - real madrid son dakika",
2026-09-20T19:01:22.950826,süper lig gol krallığı 2026,100+,"süper lig gol krallığı 2026 güncel, süper lig gol krallığı 2026 son dakika",
2026-09-20T19:01:23.451791,lukaku,200+,"lukaku son dakika, lukaku güncel",
2026-09-20T19:01:23.952758,real madrid atletico madrid,100+,"real madrid atletico madrid güncel, real madrid atletico madrid son dakika",
2026-09-20T19:01:24.453712,atletico madrid real madrid,100+,"atletico madrid real madrid son dakika, atletico madrid real madrid güncel",
2026-09-20T20:01:11.454917,fenerbahçe,100 B+,"fenerbahçe son dakika, fenerbahçe güncel",
2026-09-20T20:01:11.955685,süper lig puan durumu,10 B+,"süper lig puan durumu güncel, süper lig puan durumu son dakika",
2026-09-20T20:01:12.456212,bjk maçı,5 B+,"bjk maçı son dakika, bjk maçı güncel",
2026-09-20T20:01:12.956774,felipe massa,1 B+,"felipe massa güncel, felipe massa son dakika",
2026-09-20T20:01:13.457591,gol krallığı,200 B+,"gol krallığı son dakika, gol krallığı güncel",
2026-09-20T20:01:13.958398,osman kavala,2 B+,"osman kavala son dakika, osman kavala güncel",
2026-09-20T20:01:14.458880,jimmy fallon,2 B+,"jimmy fallon güncel, jimmy fallon son dakika",
2026-09-20T20:01:14.959795,erzurumspor,2 B+,"erzurumspor güncel, erzurumspor son dakika",
2026-09-20T20:01:15.460857,çılgın sayısal loto sonuçları,2 B+,"çılgın sayısal loto sonuçları güncel, çılgın sayısal loto sonuçları son dakika",
2026-09-20T20:01:15.961758,atletico madrid,2 B+,"atletico madrid son dakika, atletico madrid güncel",
2026-09-20T20:01:16.462589,süper lig gol kralı,1 B+,"süper lig gol kralı güncel, süper lig gol kralı son dakika",
2026-09-20T20:01:16.963481,real madrid,5 B+,"real madrid güncel, real madrid son dakika",
2026-09-20T20:01:17.464299,beşiktaş maçları,2 B+,"beşiktaş maçları güncel, beşiktaş maçları son dakika",
2026-09-20T20:01:17.964848,bein sport,1 B+,"bein sport güncel, bein sport son dakika",
2026-09-20T20:01:18.465788,fikstür,1 B+,"fikstür güncel, fikstür son dakika",
