timestamp,query,volume,related_top,related_rising
2026-08-04T00:01:18.904950,afet,50 B+,"afet güncel, afet son dakika",
2026-08-04T00:01:19.405876,pavlidis,10 B+,"pavlidis son dakika, pavlidis güncel",
2026-08-04T00:01:19.906658,tahir sarıkaya,10 B+,"tahir sarıkaya son dakika, tahir sarıkaya güncel",
2026-08-04T00:01:20.407026,akbank emekli promosyon,10 B+,"akbank emekli promosyon son dakika, akbank emekli promosyon güncel",
2026-08-04T00:01:20.907843,ağustos ayı enflasyon kira artış oranı,50 B+,"ağustos ayı enflasyon kira artış oranı son dakika, ağustos ayı enflasyon kira artış oranı güncel",
2026-08-04T00:01:21.408668,rashford,10 B+,"rashford güncel, rashford son dakika",
2026-08-04T00:01:21.909031,wilfried singo,5 B+,"wilfried singo son dakika, wilfried singo güncel",
2026-08-04T00:01:22.409940,pasaport,10 B+,"pasaport son dakika, pasaport güncel",
2026-08-04T00:01:22.910830,iban,10 B+,"iban güncel, iban son dakika",
2026-08-04T00:01:23.411654,sarsıntı,10 B+,"sarsıntı güncel, sarsıntı son dakika",
2026-08-04T00:01:23.912100,burs,5 B+,"burs son dakika, burs güncel",
2026-08-04T00:01:24.413035,plaj,5 B+,"plaj güncel, plaj son dakika",
2026-08-04T00:01:24.914072,lyon,10 B+,"lyon son dakika, lyon güncel",
2026-08-04T00:01:25.415091,necmeddin bilal erdoğan,5 B+,"necmeddin bilal erdoğan son dakika, necmeddin bilal erdoğan güncel",
2026-08-04T00:01:25.916011,okul müdürü,5 B+,"okul müdürü son dakika, okul müdürü güncel",
2026-08-04T10:02:03.144950,afet,50 B+,"afet güncel, afet son dakika",
2026-08-04T10:02:03.645763,pavlidis,20 B+,"pavlidis güncel, pavlidis son dakika",
2026-08-04T10:02:04.146620,tahir sarıkaya,20 B+,"tahir sarıkaya son dakika, tahir sarıkaya güncel",
2026-08-04T10:02:04.646908,emekli farkları ne zaman yatacak,10 B+,"emekli farkları ne zaman yatacak son dakika, emekli farkları ne zaman yatacak güncel",
2026-08-04T10:02:05.147820,akbank emekli promosyon,10 B+,"akbank emekli promosyon güncel, akbank emekli promosyon son dakika",
2026-08-04T10:02:05.648691,ağustos ayı enflasyon kira artış oranı,50 B+,"ağustos ayı enflasyon kira artış oranı güncel, ağustos ayı enflasyon kira artış oranı son dakika",
2026-08-04T10:02:06.149582,iban,20 B+,"iban son dakika, iban güncel",
2026-08-04T10:02:06.650515,sarsıntı,10 B+,"sarsıntı güncel, sarsıntı son dakika",
2026-08-04T10:02:07.151019,84 hakim savcı meslekten ihraç,10 B+,"84 hakim savcı meslekten ihraç son dakika, 84 hakim savcı meslekten ihraç güncel",
2026-08-04T10:02:07.651980,deniz göktaş,5 B+,"deniz göktaş son dakika, deniz göktaş güncel",
2026-08-04T10:02:08.152885,plaj,10 B+,"plaj güncel, plaj son dakika",
2026-08-04T10:02:08.653860,okul müdürü,5 B+,"okul müdürü güncel, okul müdürü son dakika",
2026-08-04T10:02:09.154939,togg ağustos 2026 kampanyası,10 B+,"togg ağustos 2026 kampanyası güncel, togg ağustos 2026 kampanyası son dakika",
2026-08-04T10:02:09.655873,wilfried singo,10 B+,"wilfried singo güncel, wilfried singo son dakika",
2026-08-04T10:02:10.156813,lyon,10 B+,"lyon güncel, lyon son dakika",
