timestamp,query,volume,related_top,related_rising
2026-08-24T09:01:13.889451,alanyaspor - beşiktaş,500 B+,"alanyaspor - beşiktaş son dakika, alanyaspor - beşiktaş güncel",
2026-08-24T09:01:14.389830,trabzonspor - başakşehir,500 B+,"trabzonspor - başakşehir güncel, trabzonspor - başakşehir son dakika",
2026-08-24T09:01:14.890592,kandil,100 B+,"kandil son dakika, kandil güncel",
2026-08-24T09:01:15.391375,elche - barselona,20 B+,"elche - barselona son dakika, elche - barselona güncel",
2026-08-24T09:01:15.891736,rennes - psg,20 B+,"rennes - psg güncel, rennes - psg son dakika",
2026-08-24T09:01:16.393401,kpss giriş belgesi ne zaman açıklanacak 2026,20 B+,"kpss giriş belgesi ne zaman açıklanacak 2026 güncel, kpss giriş belgesi ne zaman açıklanacak 2026 son dakika",
2026-08-24T09:01:16.893708,infaz,20 B+,"infaz son dakika, infaz güncel",
2026-08-24T09:01:17.394563,göztepe - gençlerbirliği,50 B+,"göztepe - gençlerbirliği güncel, göztepe - gençlerbirliği son dakika",
2026-08-24T09:01:17.895356,patlama,20 B+,"patlama güncel, patlama son dakika",
2026-08-24T09:01:18.395702,frosinone - juventus,20 B+,"frosinone - juventus son dakika, frosinone - juventus güncel",
2026-08-24T09:01:18.896574,dursun özbek,20 B+,"dursun özbek son dakika, dursun özbek güncel",
2026-08-24T09:01:19.397438,zonguldak son dakika,10 B+,"zonguldak son dakika son dakika, zonguldak son dakika güncel",
2026-08-24T09:01:19.898382,barcelona,10 B+,"barcelona son dakika, barcelona güncel",
2026-08-24T09:01:20.398790,seçim sistemi,10 B+,"seçim sistemi son dakika, seçim sistemi güncel",
2026-08-24T09:01:20.899758,إلتشيه ضد برشلونة,10 B+,"إلتشيه ضد برشلونة son dakika, إلتشيه ضد برشلونة güncel",
